subject_type,subject_name,predicate,object_type,object_name,reason,evidence,confidence,source,subject_wikidata,object_wikidata
person,Georges Volland,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Volland,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Volland,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Volland,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Volland,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Francois-Victor Boullanger,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Francois-Victor Boullanger,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Francois-Victor Boullanger,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Francois-Victor Boullanger,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Francois-Victor Boullanger,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Pierre Crousse,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Pierre Crousse,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Pierre Crousse,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Pierre Crousse,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Pierre Crousse,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Simon Bernard,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Simon Bernard,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Simon Bernard,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Simon Bernard,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Simon Bernard,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Borne,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Borne,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Borne,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Borne,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Borne,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marguerite Lescène,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marguerite Lescène,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marguerite Lescène,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marguerite Lescène,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marguerite Lescène,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Paul Dubray,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Paul Dubray,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Paul Dubray,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Paul Dubray,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Paul Dubray,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Hector-François Labouche,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Hector-François Labouche,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Hector-François Labouche,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Hector-François Labouche,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Hector-François Labouche,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Labouche,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Labouche,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Labouche,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Labouche,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Labouche,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Bouthier,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Bouthier,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Bouthier,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Bouthier,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Bouthier,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Ramié,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Ramié,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Ramié,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Ramié,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Ramié,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,André Lotz,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,André Lotz,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,André Lotz,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,André Lotz,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,André Lotz,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Muriel Ferrari,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Muriel Ferrari,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Muriel Ferrari,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Muriel Ferrari,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Muriel Ferrari,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Vincent Espagno,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Vincent Espagno,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Vincent Espagno,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Vincent Espagno,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Vincent Espagno,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Richard Milani,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Richard Milani,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Richard Milani,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Richard Milani,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Richard Milani,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabrice Bardèche,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabrice Bardèche,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabrice Bardèche,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabrice Bardèche,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabrice Bardèche,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabien Moine,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabien Moine,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabien Moine,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabien Moine,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Fabien Moine,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Zlotowski,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Zlotowski,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Zlotowski,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Zlotowski,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Zlotowski,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Maubaillarcq,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Maubaillarcq,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Maubaillarcq,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Maubaillarcq,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Maubaillarcq,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Alphonse Goguet,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Alphonse Goguet,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Alphonse Goguet,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Alphonse Goguet,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Alphonse Goguet,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marie-Françoise Peignon,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marie-Françoise Peignon,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marie-Françoise Peignon,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marie-Françoise Peignon,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marie-Françoise Peignon,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Charles Gilles-Compagnon,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Charles Gilles-Compagnon,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Charles Gilles-Compagnon,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Charles Gilles-Compagnon,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Charles Gilles-Compagnon,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Piron,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Piron,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Piron,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Piron,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Michel Piron,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adèle Élisabeth Hubert de Fonteny,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adèle Élisabeth Hubert de Fonteny,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adèle Élisabeth Hubert de Fonteny,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adèle Élisabeth Hubert de Fonteny,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adèle Élisabeth Hubert de Fonteny,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Cäsar Johann Ritz,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Cäsar Johann Ritz,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Cäsar Johann Ritz,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Cäsar Johann Ritz,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Cäsar Johann Ritz,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Mehdi Alj,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Mehdi Alj,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Mehdi Alj,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Mehdi Alj,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Mehdi Alj,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Rinaudo,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Rinaudo,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Rinaudo,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Rinaudo,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Rinaudo,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Nicole Dajon,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Nicole Dajon,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Nicole Dajon,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Nicole Dajon,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Nicole Dajon,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Suzanne Campaux,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Suzanne Campaux,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Suzanne Campaux,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Suzanne Campaux,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Suzanne Campaux,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Brandus,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Brandus,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Brandus,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Brandus,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Brandus,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Yves Goyard,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Yves Goyard,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Yves Goyard,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Yves Goyard,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Yves Goyard,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pascal Daloz,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pascal Daloz,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pascal Daloz,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pascal Daloz,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pascal Daloz,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Baconnier,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Baconnier,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Baconnier,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Baconnier,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Henri Baconnier,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marcel Brochard,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marcel Brochard,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marcel Brochard,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marcel Brochard,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marcel Brochard,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antonin Galland,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antonin Galland,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antonin Galland,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antonin Galland,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antonin Galland,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Augustin Azango,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Augustin Azango,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Augustin Azango,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Augustin Azango,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Augustin Azango,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Gardinier,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Gardinier,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Gardinier,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Gardinier,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Lucien Gardinier,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adolphe Catelin,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adolphe Catelin,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adolphe Catelin,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adolphe Catelin,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adolphe Catelin,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Sophie Cahen,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Sophie Cahen,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Sophie Cahen,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Sophie Cahen,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Sophie Cahen,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Damien Brunner,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Damien Brunner,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Damien Brunner,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Damien Brunner,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Damien Brunner,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Guy (foundryman),similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Guy (foundryman),similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Guy (foundryman),similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Guy (foundryman),similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Guy (foundryman),similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joan Miquel Touron,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joan Miquel Touron,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joan Miquel Touron,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joan Miquel Touron,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joan Miquel Touron,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Baptiste Japuis,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Baptiste Japuis,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Baptiste Japuis,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Baptiste Japuis,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Baptiste Japuis,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Vedovotto,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Vedovotto,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Vedovotto,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Vedovotto,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roberto Vedovotto,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Esther Woerdehoff,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Esther Woerdehoff,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Esther Woerdehoff,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Esther Woerdehoff,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Esther Woerdehoff,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Béghin,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Béghin,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Béghin,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Béghin,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Joseph Béghin,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Gautier,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Gautier,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Gautier,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Gautier,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Gautier,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jonathan Musset,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jonathan Musset,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jonathan Musset,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jonathan Musset,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jonathan Musset,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Naval Group,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Naval Group,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Naval Group,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Naval Group,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Naval Group,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Delâge,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Delâge,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Delâge,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Delâge,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Delâge,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Patou,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Patou,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Patou,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Patou,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Patou,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Denis Bredin,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Denis Bredin,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Denis Bredin,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Denis Bredin,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean-Denis Bredin,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
